pred_id,amphipoda_tot,bivalvia_tot,clupeidae_tot,clupea_harengus_tot,gadus_morhua_tot,gobiidae_tot,mysidae_tot,non_bio_tot,other_crustacea_tot,other_tot,other_pisces_tot,platichthys_flesus_tot,polychaeta_tot,saduria_entomon_tot,sprattus_sprattus_tot,predator_latin_name,species,pred_weight_g,pred_length_cm,year,quarter,month,ices_rect,subdiv,haul_id,smhi_serial_no,X,Y,lat,lon,fle_kg_km2,mcod_kg_km2,scod_kg_km2,date,bottom_depth,group,depth,density_saduria,oxy
2018_4_COD_78,0,0,0,0,0,4.43,0,0,0.06999999999999999,0,0,0,0,0,0,Gadus morhua,Cod,284,34,2018,4,11,40G4,25,2018_4_6,5,460.1783146761203,6171.018139692309,55.68333333333333,14.366666666666667,1057.8016085790885,3778.8096514745303,1988.847184986595,2018-11-20,36,large cod,39,4007.517578125,7.579437863674926
2018_4_COD_79,0.03,0,0,0,0,1.7599999999999998,0.14999999999999997,0,0,0,0,0,0,0,0,Gadus morhua,Cod,380,38,2018,4,11,40G4,25,2018_4_6,5,460.1783146761203,6171.018139692309,55.68333333333333,14.366666666666667,1057.8016085790885,3778.8096514745303,1988.847184986595,2018-11-20,36,large cod,39,4007.517578125,7.579437863674926
2018_4_COD_8,0,0,0,0,0,0,0.14999999999999997,0,0,0,0,0,0,0,0,Gadus morhua,Cod,427,38,2018,4,11,39G4,24,2018_4_2,1,469.4289967811572,6144.975035796789,55.45,14.516666666666667,3672.540983606558,7526.372950819673,4908.504098360656,2018-11-20,57,large cod,59.41999816894531,704.07672119140625,6.12216459420166
2018_4_COD_80,0,0,0,0,0,0.92,0,0,0.01,0,0.22,0,0.01,0,0,Gadus morhua,Cod,313,32,2018,4,11,40G4,25,2018_4_6,5,460.1783146761203,6171.018139692309,55.68333333333333,14.366666666666667,1057.8016085790885,3778.8096514745303,1988.847184986595,2018-11-20,36,large cod,39,4007.517578125,7.579437863674926
2018_4_COD_81,0,0,0,0,0,2.4200000000000004,0,0,0.01,0,0,0,0,0,0,Gadus morhua,Cod,406,37,2018,4,11,40G4,25,2018_4_6,5,460.1783146761203,6171.018139692309,55.68333333333333,14.366666666666667,1057.8016085790885,3778.8096514745303,1988.847184986595,2018-11-20,36,large cod,39,4007.517578125,7.579437863674926
2018_4_COD_83,0,0,0,0,0,0,0.05,0,0.12,0,0,0,0,0,0,Gadus morhua,Cod,555,40,2018,4,11,40G4,25,2018_4_6,5,460.1783146761203,6171.018139692309,55.68333333333333,14.366666666666667,1057.8016085790885,3778.8096514745303,1988.847184986595,2018-11-20,36,large cod,39,4007.517578125,7.579437863674926
2018_4_COD_87,0.06999999999999997,0,0,0,0,12.270000000000001,0,0,0.02,0,0,0,0,0,0,Gadus morhua,Cod,395,36,2018,4,11,40G4,25,2018_4_6,5,460.1783146761203,6171.018139692309,55.68333333333333,14.366666666666667,1057.8016085790885,3778.8096514745303,1988.847184986595,2018-11-20,36,large cod,39,4007.517578125,7.579437863674926
2018_4_COD_88,0,0,0,0,0,0.15,0.84,0,0,0,0,0,0,0,11.870000000000001,Gadus morhua,Cod,540,39,2018,4,11,40G4,25,2018_4_6,5,460.1783146761203,6171.018139692309,55.68333333333333,14.366666666666667,1057.8016085790885,3778.8096514745303,1988.847184986595,2018-11-20,36,large cod,39,4007.517578125,7.579437863674926
2018_4_COD_91,0,0,6.2,0,0,0.4,0.14,0,0.04,0,0,0,0,0,0,Gadus morhua,Cod,659,42,2018,4,11,40G4,25,2018_4_6,5,460.1783146761203,6171.018139692309,55.68333333333333,14.366666666666667,1057.8016085790885,3778.8096514745303,1988.847184986595,2018-11-20,36,large cod,39,4007.517578125,7.579437863674926
2018_4_COD_98,0,0,0,0,0,0.12,0.01,0,0,0,0,0,0,0,0,Gadus morhua,Cod,570,41,2018,4,11,40G4,25,2018_4_6,5,460.1783146761203,6171.018139692309,55.68333333333333,14.366666666666667,1057.8016085790885,3778.8096514745303,1988.847184986595,2018-11-20,36,large cod,39,4007.517578125,7.579437863674926
2019_4_COD_1,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,Gadus morhua,Cod,150,27,2019,4,11,39G4,24,2019_4_65,64,476.81794026837093,6146.784729302617,55.46666666666667,14.633333333333333,1884.017595307918,12723.577712609973,6736.011730205279,2019-11-20,65,large cod,66.31999969482422,0,4.89137710951538
2019_4_COD_10,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,Gadus morhua,Cod,70,20,2019,4,11,39G4,24,2019_4_65,64,476.81794026837093,6146.784729302617,55.46666666666667,14.633333333333333,1884.017595307918,12723.577712609973,6736.011730205279,2019-11-20,65,small cod,66.31999969482422,0,4.89137710951538
2019_4_COD_100,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,Gadus morhua,Cod,736,42,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,large cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_100,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,Gadus morhua,Cod,736,42,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,large cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,578,40,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,large cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,578,40,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,large cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_102,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,Gadus morhua,Cod,554,41,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,large cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_102,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04,Gadus morhua,Cod,554,41,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,large cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_103,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,35.8,Gadus morhua,Cod,548,37,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,large cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_103,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,35.8,Gadus morhua,Cod,548,37,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,large cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_104,0.05999999999999995,0,0,0,0,0,0.01,0,0.53,0,0,0,0.14,0,0,Gadus morhua,Cod,44,17,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,small cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_104,0.05999999999999995,0,0,0,0,0,0.01,0,0.53,0,0,0,0.14,0,0,Gadus morhua,Cod,44,17,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,small cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_105,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,Gadus morhua,Cod,18,12,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,small cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_105,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,Gadus morhua,Cod,18,12,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,small cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_106,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,Gadus morhua,Cod,10,10,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,small cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_106,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,Gadus morhua,Cod,10,10,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,small cod,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_107,0,0,0,0,0,0,0.06,0,0,0,0,0,0.01,0,0,Gadus morhua,Cod,4,7,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,NA,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_107,0,0,0,0,0,0,0.06,0,0,0,0,0,0.01,0,0,Gadus morhua,Cod,4,7,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,NA,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_108,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,Gadus morhua,Cod,2,6,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,NA,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_108,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,Gadus morhua,Cod,2,6,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,NA,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_109,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,Gadus morhua,Cod,2,5,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,NA,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_109,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,Gadus morhua,Cod,2,5,2019,4,11,40G4,25,2019_4_68,67,460.19525094928827,6172.872959745471,55.7,14.366666666666667,2428.5714285714284,3898.47619047619,1949.238095238095,2019-11-21,37,NA,36.54999923706055,4007.517578125,6.171892235699462
2019_4_COD_11,0,0,0,0,0,0,0.02,0,0,0.03,0,0,0,0,0,Gadus morhua,Cod,192,29,2019,4,11,39G4,24,2019_4_65,64,476.81794026837093,6146.784729302617,55.46666666666667,14.633333333333333,1884.017595307918,12723.577712609973,6736.011730205279,2019-11-20,65,large cod,66.31999969482422,0,4.89137710951538
2019_4_COD_110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,Gadus morhua,Cod,2866,69,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,NA,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,Gadus morhua,Cod,2866,69,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,NA,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,Gadus morhua,Cod,426,36,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,Gadus morhua,Cod,426,36,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,Gadus morhua,Cod,544,38,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,Gadus morhua,Cod,544,38,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_113,0,0,0,0,0,0,0.19,0,0.01,0,0,0,0,0,0,Gadus morhua,Cod,300,32,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_113,0,0,0,0,0,0,0.19,0,0.01,0,0,0,0,0,0,Gadus morhua,Cod,300,32,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,666,43,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,666,43,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,308,34,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,308,34,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_116,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,0,0,Gadus morhua,Cod,410,35,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_116,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,0,0,Gadus morhua,Cod,410,35,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_117,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,Gadus morhua,Cod,276,33,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_117,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,Gadus morhua,Cod,276,33,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_118,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,Gadus morhua,Cod,218,29,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_118,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,Gadus morhua,Cod,218,29,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_119,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,Gadus morhua,Cod,230,30,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_119,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,Gadus morhua,Cod,230,30,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_12,0,0,0,0,0,0,0,0,0.11,0,0,0,0.28,0,0,Gadus morhua,Cod,60,19,2019,4,11,39G4,24,2019_4_65,64,476.81794026837093,6146.784729302617,55.46666666666667,14.633333333333333,1884.017595307918,12723.577712609973,6736.011730205279,2019-11-20,65,small cod,66.31999969482422,0,4.89137710951538
2019_4_COD_120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,260,31,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,260,31,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,188,28,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,188,28,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_122,0,0,0,0,0,0,0.06,0,0,0,0.45,0,0,0,0,Gadus morhua,Cod,192,26,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_122,0,0,0,0,0,0,0.06,0,0,0,0.45,0,0,0,0,Gadus morhua,Cod,192,26,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_123,0,0,0,0,0,0,0.03,0,0.01,0,0,0,0,0,0,Gadus morhua,Cod,192,27,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_123,0,0,0,0,0,0,0.03,0,0.01,0,0,0,0,0,0,Gadus morhua,Cod,192,27,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,142,25,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,small cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,142,25,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,small cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,506,39,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,506,39,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_126,0,0,1.2,12.29,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,478,37,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_126,0,0,1.2,12.29,0,0,0,0,0,0,0,0,0,0,0,Gadus morhua,Cod,478,37,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_127,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,Gadus morhua,Cod,132,24,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,small cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_127,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,Gadus morhua,Cod,132,24,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,small cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_128,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,Gadus morhua,Cod,120,23,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,small cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_128,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,Gadus morhua,Cod,120,23,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,small cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,Gadus morhua,Cod,554,42,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,Gadus morhua,Cod,554,42,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,large cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_13,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,Gadus morhua,Cod,68,21,2019,4,11,39G4,24,2019_4_65,64,476.81794026837093,6146.784729302617,55.46666666666667,14.633333333333333,1884.017595307918,12723.577712609973,6736.011730205279,2019-11-20,65,small cod,66.31999969482422,0,4.89137710951538
2019_4_COD_130,0,0,0,0,0,0,0.01,0,0.01,0.19,0,0,0,0,0,Gadus morhua,Cod,100,22,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,small cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_130,0,0,0,0,0,0,0.01,0,0.01,0.19,0,0,0,0,0,Gadus morhua,Cod,100,22,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,small cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_131,0,0,0,0,0,0,0.35999999999999993,0,0.01,0.04,0,0,0,0,0,Gadus morhua,Cod,82,21,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,small cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_131,0,0,0,0,0,0,0.35999999999999993,0,0.01,0.04,0,0,0,0,0,Gadus morhua,Cod,82,21,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,small cod,49.54999923706055,4325.77294921875,5.727797283143615
2019_4_COD_132,0,0,0,0,0,0,0.04,0,0,0.15,0,0,0,0,0,Gadus morhua,Cod,70,20,2019,4,11,40G4,25,2019_4_69,68,465.4179471470484,6170.97344907695,55.68333333333333,14.45,2550.674157303371,5059.505617977528,4166.651685393259,2019-11-21,49,small cod,49.54999923706055,4325.77294921875,5.727797283143615
